Iteration;ELBO
207;-8405343.1778644733
208;-8021719.689284551
209;-7654311.2141276607
210;-7302494.5513596497
211;-6965667.5695931036
212;-6643248.7230577758
213;-6334676.3629100984
214;-6039408.266753152
215;-5756921.0261698933
216;-5486709.4583665449
217;-5228286.1571838027
218;-4981180.8854894685
219;-4744940.1411143821
220;-4519126.5797984768
221;-4303318.5963968392
222;-4097109.7773210043
223;-3900108.4682585127
224;-3711937.3442291496
225;-3532232.9043098502
226;-3360645.0918682897
227;-3196836.8161850953
228;-3040483.5884049637
229;-2891273.06903608
230;-2748904.6991824023
231;-2613089.3356173062
232;-2483548.83521639
233;-2360015.7123363777
234;-2242232.800425251
235;-2129952.8711706363
236;-2022938.3171647722
237;-1920960.8248559721
238;-1823801.0699929984
239;-1731248.3797033969
240;-1643100.4473430417
241;-1559163.0405138435
242;-1479249.7174496788
243;-1403181.5619752104
244;-1330786.8940499253
245;-1261901.0221196071
246;-1196365.9913623256
247;-1134030.3394968566
248;-1074748.8599928191
249;-1018382.3725224984
250;-964797.50761361443
251;-913866.47591099481
252;-865466.8675459323
253;-819481.44996586442
254;-775797.97221703059
255;-734308.97552591795
256;-694911.61002658273
257;-657507.45748254214
258;-622002.35985338548
259;-588306.25355800567
260;-556333.00928807911
261;-526000.27722730266
262;-497229.33753362467
263;-469944.95594394917
264;-444075.24108818878
265;-419551.51693352009
266;-396308.18916301132
267;-374282.61990571825
268;-353415.00691729679
269;-333648.26708334434
270;-314927.92411988776
271;-297201.99815555755
272;-280420.90615799709
273;-264537.35896397044
274;-249506.26456033674
275;-235284.63496946354
276;-221831.49499043703
277;-209107.79947411901
278;-197076.34846754806
279;-185701.70742683794
280;-174950.12920900813
281;-164789.48310131597
282;-155189.18245213735
283;-146120.11550000813
284;-137554.5822884962
285;-129466.23060385761
286;-121829.99477429946
287;-114622.0397287536
288;-107819.7036133854
289;-101401.44622597459
290;-95346.796985446097
291;-89636.305268013399
292;-84251.494861096187
293;-79174.81758400955
294;-74389.611413840903
295;-69880.057962174222
296;-65631.144016662671
297;-61628.622589666586
298;-57858.977633199494
299;-54309.388392803005
300;-50967.697067115267
301;-47822.37621700739
302;-44862.499154205158
303;-42077.710171658764
304;-39458.197165520745
305;-36994.665374787699
306;-34678.311437900789
307;-32500.799502194102
308;-30454.238329246229
309;-28531.15873346023
310;-26724.492979643801
311;-25027.554251567526
312;-23434.017708636835
313;-21937.90219591291
314;-20533.55295706883
315;-19215.624679192286
316;-17979.065828298815
317;-16819.103552310626
318;-15731.229416719536
319;-14711.185455109402
320;-13754.951266692573
321;-12858.73160281841
322;-12018.944553376579
323;-11232.210390267261
324;-10495.340694849649
325;-9805.3282891645667
326;-9159.3375689554941
327;-8554.6953149423916
328;-7988.8819607972819
329;-7459.5232971260057
330;-6964.3825915905763
331;-6501.3531541942757
332;-6068.4511288171734
333;-5663.8088076249178
334;-5285.6682326676109
335;-4932.3751257798895
336;-4602.3731313340259
337;-4294.1983570472557
338;-4006.4741986706858
339;-3737.9064349909881
340;-3487.2785801576829
341;-3253.4474809093826
342;-3035.3391468119489
343;-2831.9447816558231
344;-2642.3170907425256
345;-2465.5667194122889
346;-2300.8589065849565
347;-2147.4103192873417
348;-2004.4860591145627
349;-1871.3968319834016
350;-1747.4962729299439
351;-1632.1784066953817
352;-1524.8752842250665
353;-1425.0547131276296
354;-1332.2181275314047
355;-1245.8985771257287
356;-1165.658821363503
357;-1091.0895556892908
358;-1021.8077126827775
359;-957.45486877298231
360;-897.69573620433346
361;-842.21675959450693
362;-790.72477444888159
363;-742.94574985821976
364;-698.62359998111674
365;-657.51907813121466
366;-619.40872173560547
367;-584.0838608197655
368;-551.34969555411226
369;-521.02441461408227
370;-492.93837885199787
371;-466.93334435137058
372;-442.86173312788037
373;-420.58595486427134
374;-399.97776032944262
375;-380.91764270921919
376;-363.29426747935031
377;-347.00394454755951
378;-331.95012606303624
379;-318.0429414867524
380;-305.19875570496799
381;-293.33975996183369
382;-282.39358344510106
383;-272.29293375454461
384;-262.97525585131484
385;-254.3824164043649
386;-246.46040464771772
387;-239.1590555506325
388;-232.43178771551061
389;-226.23536030151467
390;-220.52964537759613
391;-215.27741340002149
392;-210.44413477099897
393;-205.99779239085888
394;-201.90870792895316
395;-198.14937935908733
396;-194.69432817203028
397;-191.51995783033385
398;-188.60442125968507
399;-185.92749743590821
400;-183.47047550958928
401;-181.21604752294752
402;-179.14820811001891
403;-177.25216117596256
404;-175.5142324163769
405;-173.92178837731149
406;-172.46316088557364
407;-171.1275768107314
408;-169.90509232746513
409;-168.78653213676694
410;-167.76343279674688
411;-166.82799002734419
412;-165.97300972516018
413;-165.19186244096386
414;-164.47844114930967
415;-163.82712183423359
416;-163.23272709845992
417;-162.69049231502481
418;-162.19603422017894
419;-161.74532178068398
420;-161.33464917929996
421;-160.96061077246941
422;-160.62007788364122
423;-160.31017730459507
424;-160.02827138551424
425;-159.77193960248724
426;-159.5389614982646
427;-159.32730089938377
428;-159.13509131880824
429;-158.96062245975281
430;-158.80232774172919
431;-158.65877277529808
432;-158.52864471711587
433;-158.41074244131119
434;-158.30396745910093
435;-158.20731556841224
436;-158.11986912260704
437;-158.04078991257961
438;-157.96931260632027
439;-157.90473870456162
440;-157.84643097378762
441;-157.79380831664048
442;-157.74634106459916
443;-157.70354663283933
444;-157.66498552946223
445;-157.63025768396233
446;-157.59899908227749
447;-157.57087866629604
448;-157.54559549036003
449;-157.52287610944154
450;-172.77084242301657
451;-157.48415830475983
452;-157.46772993272566
453;-157.45300159972658
454;-157.43980519777642
455;-157.42798843486503
456;-157.41741341796069
457;-157.40795535938719
458;-157.39950139035955
459;-157.391949479711
460;-157.3852074436727
461;-157.37919204198511
462;-157.37382815434808
463;-157.36904802696927
464;-157.36479058731015
465;-157.3610008181447
466;-157.35762918742807
467;-157.35463113003721
468;-157.35196657482197
469;-157.34959951548694
470;-157.34749761933813
471;-157.34563187264393
472;-157.34397625771226
473;-157.34250746034922
474;-157.34120460390864
475;-157.34004900852392
476;-157.33902397249403
477;-157.33811457453658
478;-157.33730749471033
479;-157.33659085218096
480;-157.3359540587528
481;-157.33538768632957
482;-157.3348833472744
483;-157.33443358646468
484;-157.33403178379081
485;-157.33367206638422
486;-157.33334922945028
487;-157.33305866505179
488;-157.33279629805247
489;-157.33255852845309
490;-157.33234217965514
491;-157.33214445199837
492;-157.33196288108297
493;-157.33179530039138
494;-157.33163980782479
495;-157.33149473577464
496;-157.33135862434187
497;-157.33123019740174
498;-157.33110834126137
499;-157.3309920856027
500;-157.33088058654607
501;-157.33077311151806
502;-157.330669025818
503;-157.33056778072978
504;-157.33046890288506
505;-157.33037198491184
506;-157.33027667712327
507;-157.3301826801553
508;-157.33008973849087
509;-157.32999763473276
510;-157.32990618455074
511;-157.32981523225385
512;-157.32972464688146
513;-157.32963431879944
514;-157.32954415670633
515;-157.32945408499631
516;-157.32936404149768
517;-157.32927397547382
518;-157.32918384588038
519;-157.3290936198955
520;-157.32900327157495
521;-157.32891278078478
522;-157.32882213220114
523;-157.32873131447764
524;-157.32864031954932
525;-157.32854914202949
526;-157.32845777867806
527;-157.32836622798231
528;-157.32827448977287
529;-157.32818256492237
530;-157.32809045509021
531;-157.32799816250349
532;-157.32790568977794
533;-157.32781303977617
534;-157.32772021551364
535;-157.32762722003122
536;-157.32753405634685
537;-157.32744072738183
538;-157.32734723592284
539;-157.32725358460107
540;-157.32715977588032
541;-157.32706581199955
542;-157.32697169502717
543;-157.32687742680014
544;-157.32678300896259
545;-157.32668844296018
546;-157.32659373006868
547;-157.32649887135494
548;-157.32640386773596
549;-157.32630871997094
550;-157.32621342866241
551;-157.32611799429151
552;-157.32602241721952
553;-157.32592669768837
554;-157.32583083585223
555;-157.32573483177202
556;-157.32563868543298
557;-157.32554239675778
558;-157.32544596560365
559;-157.32534939179118
560;-157.32525267507526
561;-157.32515581518737
562;-157.32505881183238
563;-157.32496166469673
564;-157.3248643734355
565;-157.32476693769104
566;-157.32466935709704
567;-157.32457163128902
568;-157.32447375987726
569;-157.3243757424932
570;-157.32427757876303
571;-157.32417926830749
572;-157.32408081075664
573;-157.32398220573782
574;-157.32388345291224
575;-157.32378455191133
576;-157.32368550240335
577;-157.32358630405452
578;-157.32348695652945
579;-157.32338745951915
580;-157.32328781271281
581;-157.32318801581459
582;-157.3230880685328
583;-157.32298797058547
584;-157.32288772170773
585;-157.32278732162308
586;-157.3226867700771
587;-157.32258606682376
588;-157.32248521161887
589;-157.32238420422595
590;-157.32228304441446
591;-157.3221817319677
592;-157.32208026666035
593;-157.3219786482814
594;-157.32187687661849
595;-157.32177495148085
596;-157.32167287266088
597;-157.32157063995646
598;-157.32146825318478
599;-157.32136571214869
600;-157.32126301667267
601;-157.32116016655709
602;-157.32105716163255
603;-157.32095400171352
604;-157.32085068662172
605;-157.32074721618574
606;-157.32064359022752
607;-157.32053980857086
608;-157.32043587105022
609;-157.32033177749099
610;-157.32022752772332
611;-157.32012312157849
612;-157.32001855887415
613;-157.3199138394632
614;-157.3198089631519
615;-157.31970392978792
616;-157.31959873919573
617;-157.31949339119569
618;-157.31938788564389
619;-157.31928222236775
620;-157.31917640118331
621;-157.31907042193461
622;-157.31896428445339
623;-157.31885798855683
624;-157.31875153408987
625;-157.31864492087584
626;-157.3185381487408
627;-157.31843121751626
628;-157.31832412703852
629;-157.31821687712682
630;-157.31810946761038
631;-157.31800189831074
632;-157.31789416905644
633;-157.31778627967174
634;-157.31767822998381
635;-157.3175700198226
636;-157.31746164900824
637;-157.31735311735792
638;-157.31724442471773
639;-157.3171355708871
640;-157.31702655570575
641;-157.31691737898745
642;-157.31680804054713
643;-157.31669854020697
644;-157.31658887779827
645;-157.31647905313548
646;-157.31636906603535
647;-157.31625891631529
648;-157.31614860379341
649;-157.31603812829167
650;-157.31592748961634
651;-157.31581668759509
652;-157.31570572202668
653;-157.31559459274513
654;-157.31548329955694
655;-157.31537184227045
656;-157.31526022070329
657;-157.3151484346713
658;-157.31503648398416
659;-157.3149243684536
660;-157.31481208789046
661;-157.31469964210191
662;-157.3145870309022
663;-157.31447425409056
664;-157.31436131148621
665;-157.31424820289499
666;-157.31413492811907
667;-157.3140214869652
668;-157.31390787923738
669;-157.31379410475051
670;-157.31368016329793
671;-157.31356605469455
672;-157.31345177873072
673;-157.31333733521865
674;-157.31322272396096
675;-157.31310794475758
676;-157.31299299740817
677;-157.31287788171858
678;-157.31276259748415
679;-157.31264714450094
680;-157.31253152257227
681;-157.31241573149396
682;-157.31229977106159
683;-157.31218364107917
684;-157.31206734133639
685;-157.31195087162473
686;-157.31183423175116
687;-157.31171742150059
688;-157.31160044067656
689;-157.3114832890617
690;-157.31136596645274
691;-157.31124847264095
692;-157.31113080740988
693;-157.31101297055829
694;-157.31089496187406
695;-157.31077678114821
696;-157.31065842816975
697;-157.31053990272517
698;-157.31042120459642
699;-157.31030233357774
700;-157.31018328945788
701;-157.31006407201403
702;-157.30994468103722
703;-157.30982511630828
704;-157.30970537761004
705;-157.30958546472471
706;-157.30946537744217
707;-157.30934511553323
708;-157.30922467878554
709;-157.30910406698013
710;-157.30898327988962
711;-157.30886231729392
712;-157.30874117898475
713;-157.30861986472132
714;-157.30849837429059
715;-157.30837670746519
716;-157.30825486402182
717;-157.30813284373562
718;-157.30801064638081
719;-157.30788827172569
720;-157.30776571956017
721;-157.30764298963436
722;-157.30752008173158
723;-157.30739699562696
724;-157.30727373108516
725;-157.30715028786517
726;-157.30702666575075
727;-157.30690286450545
728;-157.30677888389391
729;-157.30665472368742
730;-157.30653038365404
731;-157.30640586354821
732;-157.30628116314324
733;-157.30615628219834
734;-157.30603122048751
735;-157.30590597775745
736;-157.30578055378191
737;-157.30565494831581
738;-157.30552916112538
739;-157.30540319196689
740;-157.30527704060069
741;-157.30515070678666
742;-157.30502419028267
743;-157.304897490842
744;-157.30477060822409
745;-157.30464354218361
746;-157.30451629247068
747;-157.3043888588445
748;-157.30426124105884
749;-157.30413343886175
750;-157.30400545200609
751;-157.30387728024402
752;-157.30374892332497
753;-157.30362038100066
754;-157.30349165302187
755;-157.30336273913031
756;-157.30323363907837
757;-157.30310435261276
758;-157.30297487948178
759;-157.30284521942417
760;-157.30271537219073
761;-157.30258533752408
762;-157.30245511516273
763;-157.30232470485703
764;-157.30219410633299
765;-157.30206331935005
766;-157.30193234363537
767;-157.30180117894179
768;-157.30166982499532
769;-157.30153828153539
770;-157.30140654830052
771;-157.30127462503765
772;-157.30114251146006
773;-157.30101020731991
774;-157.30087771234003
775;-157.3007450262628
776;-157.30061214881835
777;-157.30047907973517
778;-157.30034581874634
779;-157.30021236558787
780;-157.30007871997509
781;-157.29994488164539
782;-157.29981085032637
783;-157.2996766257429
784;-157.29954220762011
785;-157.29940759569376
786;-157.29927278967875
787;-157.29913778929381
788;-157.2990025942679
789;-157.29886720433183
790;-157.29873161919818
791;-157.29859583858297
792;-157.29845986221494
793;-157.29832368980283
794;-157.29818732107424
795;-157.29805075573972
796;-157.29791399352484
797;-157.29777703413492
798;-157.29763987729348
799;-157.2975025227006
800;-157.29736497008662
801;-157.29722721915641
802;-157.29708926961212
803;-157.29695112117997
804;-157.2968127735578
805;-157.29667422645775
806;-157.29653547958878
807;-157.29639653265735
808;-157.29625738537288
809;-157.29611803743319
810;-157.29597848854883
811;-157.29583873842626
812;-157.29569878676489
813;-157.29555863326254
814;-157.29541827763524
815;-157.29527771956805
816;-157.29513695876813
817;-157.29499599493397
818;-157.2948548277534
819;-157.2947134569331
820;-157.29457188216816
821;-157.29443010315867
822;-157.2942881195886
823;-157.29414593115212
824;-157.294003537545
825;-157.29386093846551
826;-157.29371813358716
827;-157.29357512261095
828;-157.29343190523446
829;-157.29328848112505
830;-157.29314484998326
831;-157.29300101149033
832;-157.29285696533475
833;-157.29271271120069
834;-157.29256824877302
835;-157.29242357773023
836;-157.29227869775309
837;-157.29213360853055
838;-157.29198830972791
839;-157.29184280103527
840;-157.29169708212203
841;-157.29155115267713
842;-157.29140501236452
843;-157.2912586608627
844;-157.29111209785083
845;-157.29096532299673
846;-157.29081833597593
847;-157.29067113645533
848;-157.29052372410615
849;-157.29037609860143
850;-157.2902282596051
851;-157.29008020678407
852;-157.28993193981341
853;-157.2897834583423
854;-157.28963476204831
855;-157.28948585059447
856;-157.28933672363223
857;-157.28918738083667
858;-157.28903782186103
859;-157.2888880463629
860;-157.28873805400622
861;-157.28858784444674
862;-157.28843741733772
863;-157.28828677233992
864;-157.28813590910522
865;-157.28798482728757
866;-157.28783352653636
867;-157.28768200650507
868;-157.28753026684694
869;-157.28737830720138
870;-157.28722612722527
871;-157.28707372656322
872;-157.28692110486395
873;-157.28676826177116
874;-157.28661519693378
875;-157.28646190998757
876;-157.28630840058554
877;-157.28615466835231
878;-157.28600071294431
879;-157.28584653399162
880;-157.28569213112678
881;-157.28553750399487
882;-157.28538265222164
883;-157.28522757545352
884;-157.28507227331806
885;-157.28491674544648
886;-157.2847609914827
887;-157.28460501104246
888;-157.28444880375855
889;-157.28429236926081
890;-157.28413570717726
891;-157.28397881712795
892;-157.28382169874317
893;-157.28366435165276
894;-157.28350677546609
895;-157.2833489698121
896;-157.28319093430582
897;-157.28303266857642
898;-157.28287417223601
899;-157.28271544490235
900;-157.28255648618483
901;-157.28239729570942
902;-157.28223787308048
903;-157.28207821791875
904;-157.28191832982475
905;-157.28175820841875
906;-157.28159785330308
907;-157.28143726409553
908;-157.28127644038682
909;-157.28111538179382
910;-157.28095408791864
911;-157.28079255836133
912;-157.28063079272692
913;-157.28046879062072
914;-157.28030655163343
915;-157.28014407536784
916;-157.27998136142014
917;-157.2798184093806
918;-157.27965521885153
919;-157.27949178942413
920;-157.27932812068639
921;-157.27916421224359
922;-157.27900006366917
923;-157.2788356745607
924;-157.27867104449979
925;-157.27850617307627
926;-157.2783410598754
927;-157.27817570448019
928;-157.27801010647431
929;-157.27784426543531
930;-157.2776781809464
931;-157.27751185259058
932;-157.27734527993812
933;-157.27717846256132
934;-157.27701140004729
935;-157.27684409195945
936;-157.27667653788035
937;-157.27650873736866
938;-157.27634068999896
939;-157.2761723953397
940;-157.27600385296455
941;-157.27583506243195
942;-157.27566602331171
943;-157.27549673515637
944;-157.2753271975364
945;-157.27515741001275
946;-157.27498737213978
947;-157.27481708347773
948;-157.27464654358437
949;-157.27447575200881
950;-157.27430470830905
951;-157.27413341204419
952;-157.27396186275132
953;-157.27379005999273
954;-157.27361800331119
955;-157.2734456922517
956;-157.27327312636385
957;-157.27310030519243
958;-157.27292722828201
959;-157.27275389517126
960;-157.27258030540224
961;-157.27240645851089
962;-157.2722323540338
963;-157.27205799150465
964;-157.27188337046414
965;-157.27170849043796
966;-157.27153335097069
967;-157.27135795157574
968;-157.27118229179291
969;-157.2710063711454
970;-157.2708301891646
971;-157.27065374536733
972;-157.27047703927997
973;-157.27030007042185
974;-157.270122838318
975;-157.26994534247933
976;-157.26976758243154
977;-157.26958955768146
978;-157.26941126774364
979;-157.26923271213923
980;-157.26905389037211
981;-157.26887480195182
982;-157.26869544638612
983;-157.268515823185
984;-157.26833593185506
985;-157.26815577189132
986;-157.2679753428049
987;-157.2677946440881
988;-157.26761367524296
989;-157.26743243577334
990;-157.26725092516449
991;-157.26706914291321
992;-157.26688708851088
993;-157.26670476146114
994;-157.26652216122852
995;-157.26633928732281
996;-157.2661561392174
997;-157.26597271640162
998;-157.26578901835865
999;-157.26560504456756
1000;-157.26542079450633
1001;-157.26523626765879
1002;-157.26505146349814
1003;-157.26486638150755
1004;-157.26468102114131
1005;-157.26449538188285
1006;-157.26430946320056
1007;-157.26412326456511
1008;-157.26393678544287
1009;-157.2637500252913
1010;-157.26356298357928
1011;-157.26337565977201
1012;-157.26318805331903
1013;-157.26300016368327
1014;-157.26281199032042
1015;-157.26262353269385
1016;-157.26243479024197
1017;-157.26224576242475
1018;-157.26205644868514
1019;-157.26186684847062
1020;-157.26167696123662
1021;-157.26148678642517
1022;-157.26129632347238
1023;-157.26110557182551
1024;-157.2609145309134
1025;-157.26072320018602
1026;-157.26053157906813
1027;-157.26033966699879
1028;-157.26014746340229
1029;-157.25995496771225
1030;-157.25976217936272
1031;-157.25956909777096
1032;-157.25937572236307
1033;-157.25918205257267
1034;-157.25898808780198
1035;-157.25879382747848
1036;-157.25859927102442
1037;-157.25840441784862
1038;-157.25820926736833
1039;-157.25801381898827
1040;-157.25781807211843
1041;-157.25762202616897
1042;-157.25742568054238
1043;-157.25722903464907
1044;-157.25703208788173
1045;-157.25683483965099
1046;-157.2566372893466
1047;-157.25643943636055
1048;-157.25624128009622
1049;-157.25604281994197
1050;-157.25584405528321
1051;-157.2556449855158
1052;-157.25544561001857
1053;-157.25524592817851
1054;-157.2550459393758
1055;-157.25484564299336
1056;-157.25464503840658
1057;-157.25444412499269
1058;-157.25424290212277
1059;-157.25404136917427
1060;-157.25383952550942
1061;-157.25363737050611
1062;-157.25343490352179
1063;-157.25323212391913
1064;-157.25302903106649
1065;-157.25282562431676
1066;-157.25262190302396
1067;-157.2524178665592
1068;-157.25221351426376
1069;-157.25200884548667
1070;-157.25180385958402
1071;-157.25159855589459
1072;-157.25139293377174
1073;-157.2511869925479
1074;-157.25098073156914
1075;-157.25077415017631
1076;-157.25056724769934
1077;-157.25036002347269
1078;-157.25015247682745
1079;-157.24994460709308
1080;-157.24973641360248
1081;-157.24952789566896
1082;-157.2493190526211
1083;-157.24910988378019
1084;-157.24890038845592
1085;-157.24869056597936
1086;-157.24848041565042
1087;-157.24826993677925
1088;-157.24805912868374
1089;-157.24784799066742
1090;-157.24763652202341
1091;-157.24742472207117
1092;-157.24721259009948
1093;-157.24700012540734
1094;-157.2467873272883
1095;-157.24657419503637
1096;-157.24636072794101
1097;-157.24614692528712
1098;-157.24593278636166
1099;-157.24571831044523
1100;-157.24550349682613
1101;-157.24528834476791
1102;-157.24507285356049
1103;-157.24485702246807
1104;-157.24464085076102
1105;-157.24442433770946
1106;-157.2442074825799
1107;-157.24399028463586
1108;-157.24377274313815
1109;-157.24355485734191
1110;-157.24333662650292
1111;-157.24311804988042
1112;-157.24289912671543
1113;-157.24267985625397
1114;-157.24246023774981
1115;-157.24224027044079
1116;-157.24201995356907
1117;-157.24179928636727
1118;-157.24157826807414
1119;-157.2413568979232
1120;-157.24113517513683
1121;-157.24091309894948
1122;-157.24069066858692
1123;-157.24046788326245
1124;-157.24024474220118
1125;-157.24002124461595
1126;-157.23979738972503
1127;-157.23957317673307
1128;-157.23934860484724
1129;-157.23912367327557
1130;-157.23889838121772
1131;-157.23867272787675
1132;-157.23844671245229
1133;-157.2382203341308
1134;-157.23799359211125
1135;-157.23776648557623
1136;-157.23753901371288
1137;-157.23731117570264
1138;-157.23708297073267
1139;-157.23685439796327
1140;-157.23662545658703
1141;-157.23639614577269
1142;-157.23616646467121
1143;-157.23593641246816
1144;-157.23570598830952
1145;-157.23547519136991
1146;-157.23524402079465
1147;-157.23501247574859
1148;-157.23478055537248
1149;-157.23454825881686
1150;-157.23431558522475
1151;-157.23408253374168
1152;-157.23384910350251
1153;-157.23361529364297
1154;-157.23338110329792
1155;-157.23314653159309
1156;-157.23291157765789
1157;-157.23267624061532
1158;-157.23244051958272
1159;-157.23220441368244
1160;-157.23196792201634
1161;-157.23173104370289
1162;-157.23149377785307
1163;-157.23125612356694
1164;-157.2310180799393
1165;-157.23077964607569
1166;-157.23054082106637
1167;-157.23030160400754
1168;-157.23006199398105
1169;-157.22982199007402
1170;-157.22958159136829
1171;-157.22934079693596
1172;-157.22909960585707
1173;-157.2288580172069
1174;-157.22861603004503
1175;-157.22837364344218
1176;-157.2281308564518
1177;-157.22788766813369
1178;-157.22764407755562
1179;-157.22740008375627
1180;-157.22715568577769
1181;-157.22691088267356
1182;-157.2266656734887
1183;-157.22642005724242
1184;-157.22617403297954
1185;-157.22592759972986
1186;-157.22568075651907
1187;-157.22543350237129
1188;-157.22518583630062
1189;-157.22493775733005
1190;-157.22468926446049
1191;-157.22444035671174
1192;-157.22419103307743
1193;-157.22394129256759
1194;-157.22369113417335
1195;-157.22344055689496
1196;-157.223189559719
1197;-157.22293814163186
1198;-157.22268630160897
1199;-157.2224340386324
1200;-157.22218135168805
1201;-157.22192823973637
1202;-157.22167470174304
1203;-157.22142073668056
1204;-157.22116634349732
1205;-157.22091152115991
1206;-157.22065626860513
1207;-157.22040058480047
1208;-157.22014446866569
1209;-157.21988791915419
1210;-157.2196309352039
1211;-157.21937351573888
1212;-157.2191156596889
1213;-157.21885736598347
1214;-157.21859863352915
1215;-157.2183394612498
1216;-157.21807984806355
1217;-157.21781979287016
1218;-157.21755929457322
1219;-157.21729835207429
1220;-157.21703696426516
1221;-157.21677513003942
1222;-157.21651284828249
1223;-157.21625011788274
1224;-157.21598693770966
1225;-157.21572330663548
1226;-157.2154592235313
1227;-157.21519468726433
1228;-157.21492969668793
1229;-157.21466425067206
1230;-157.21439834805528
1231;-157.21413198769369
1232;-157.21386516842813
1233;-157.21359788909717
1234;-157.21333014853076
1235;-157.21306194556541
